golden_contact_id,surviving_contact_id,source_contact_ids,full_name,email,phone,job_title,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_CON_010435,CON011908,CON011908,First11907 Last11907,user11907@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010436,CON011909,CON011909,First11908 Last11908,user11908@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010437,CON011910,CON011910,First11909 Last11909,user11909@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010438,CON011911,CON011911,First11910 Last11910,user11910@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010439,CON011912,CON011912,First11911 Last11911,user11911@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010440,CON011913,CON011913,First11912 Last11912,user11912@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010441,CON011914,CON011914,First11913 Last11913,user11913@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010442,CON011915,CON011915,First11914 Last11914,user11914@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010443,CON011916,CON011916,First11915 Last11915,user11915@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010444,CON011917,CON011917,First11916 Last11916,user11916@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010445,CON011918,CON011918,First11917 Last11917,user11917@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010446,CON011919,CON011919,First11918 Last11918,user11918@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010447,CON011921,CON011921,First11920 Last11920,user11920@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010448,CON011923,CON011923,First11922 Last11922,user11922@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010449,CON011924,CON011924,First11923 Last11923,user11923@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010450,CON011926,CON011926,First11925 Last11925,user11925@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010451,CON011927,CON011927,First11926 Last11926,user11926@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010452,CON011928,CON011928,First11927 Last11927,user11927@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010453,CON011929,CON011929,First11928 Last11928,user11928@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010454,CON011930,CON011930,First11929 Last11929,user11929@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010455,CON011931,CON011931,First11930 Last11930,user11930@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010456,CON011932,CON011932,First11931 Last11931,user11931@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010457,CON011933,CON011933,First11932 Last11932,user11932@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010458,CON011935,CON011935,First11934 Last11934,user11934@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010459,CON011936,CON011936,First11935 Last11935,user11935@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010460,CON011937,CON011937,First11936 Last11936,user11936@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010461,CON011938,CON011938,First11937 Last11937,user11937@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010462,CON011939,CON011939,First11938 Last11938,user11938@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010463,CON011940,CON011940,First11939 Last11939,user11939@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010464,CON011941,CON011941,First11940 Last11940,user11940@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010465,CON011942,CON011942,First11941 Last11941,user11941@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010466,CON011943,CON011943,First11942 Last11942,user11942@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010467,CON011944,CON011944,First11943 Last11943,user11943@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010468,CON011945,CON011945,First11944 Last11944,user11944@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010469,CON011946,CON011946,First11945 Last11945,user11945@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010470,CON011948,CON011948,First11947 Last11947,user11947@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010471,CON011949,CON011949,First11948 Last11948,user11948@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010472,CON011950,CON011950,First11949 Last11949,user11949@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010473,CON011951,CON011951,First11950 Last11950,user11950@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010474,CON011952,CON011952,First11951 Last11951,user11951@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010475,CON011953,CON011953,First11952 Last11952,user11952@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010476,CON011954,CON011954,First11953 Last11953,user11953@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010477,CON011955,CON011955,First11954 Last11954,user11954@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010478,CON011956,CON011956,First11955 Last11955,user11955@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010479,CON011957,CON011957,First11956 Last11956,user11956@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010480,CON011958,CON011958,First11957 Last11957,user11957@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010481,CON011959,CON011959,First11958 Last11958,user11958@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010482,CON011960,CON011960,First11959 Last11959,user11959@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010483,CON011961,CON011961,First11960 Last11960,user11960@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010484,CON011962,CON011962,First11961 Last11961,user11961@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010485,CON011963,CON011963,First11962 Last11962,user11962@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010486,CON011964,CON011964,First11963 Last11963,user11963@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010487,CON011965,CON011965,First11964 Last11964,user11964@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010488,CON011966,CON011966,First11965 Last11965,user11965@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010489,CON011967,CON011967,First11966 Last11966,user11966@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010490,CON011968,CON011968,First11967 Last11967,user11967@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010491,CON011970,CON011970,First11969 Last11969,user11969@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010492,CON011971,CON011971,First11970 Last11970,user11970@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010493,CON011972,CON011972,First11971 Last11971,user11971@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010494,CON011973,CON011973,First11972 Last11972,user11972@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010495,CON011975,CON011975,First11974 Last11974,user11974@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010496,CON011976,CON011976,First11975 Last11975,user11975@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010497,CON011977,CON011977,First11976 Last11976,user11976@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010498,CON011978,CON011978,First11977 Last11977,user11977@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010499,CON011979,CON011979,First11978 Last11978,user11978@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010500,CON011980,CON011980,First11979 Last11979,user11979@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010501,CON011981,CON011981,First11980 Last11980,user11980@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010502,CON011982,CON011982,First11981 Last11981,user11981@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010503,CON011983,CON011983,First11982 Last11982,user11982@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010504,CON011984,CON011984,First11983 Last11983,user11983@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010505,CON011985,CON011985,First11984 Last11984,user11984@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010506,CON011986,CON011986,First11985 Last11985,user11985@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010507,CON011987,CON011987,First11986 Last11986,user11986@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010508,CON011988,CON011988,First11987 Last11987,user11987@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010509,CON011990,CON011990,First11989 Last11989,user11989@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010510,CON011991,CON011991,First11990 Last11990,user11990@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010511,CON011992,CON011992,First11991 Last11991,user11991@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010512,CON011993,CON011993,First11992 Last11992,user11992@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010513,CON011994,CON011994,First11993 Last11993,user11993@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010514,CON011995,CON011995,First11994 Last11994,user11994@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010515,CON011996,CON011996,First11995 Last11995,user11995@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010516,CON011997,CON011997,First11996 Last11996,user11996@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010517,CON011998,CON011998,First11997 Last11997,user11997@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010518,CON011999,CON011999,First11998 Last11998,user11998@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010519,CON012000,CON012000,First11999 Last11999,user11999@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010520,CON012001,CON012001,First12000 Last12000,user12000@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010521,CON012002,CON012002,First12001 Last12001,user12001@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010522,CON012003,CON012003,First12002 Last12002,user12002@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010523,CON012004,CON012004,First12003 Last12003,user12003@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010524,CON012005,CON012005,First12004 Last12004,user12004@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010525,CON012006,CON012006,First12005 Last12005,user12005@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010526,CON012007,CON012007,First12006 Last12006,user12006@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010527,CON012008,CON012008,First12007 Last12007,user12007@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010528,CON012009,CON012009,First12008 Last12008,user12008@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010529,CON012010,CON012010,First12009 Last12009,user12009@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010530,CON012012,CON012012,First12011 Last12011,user12011@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010531,CON012013,CON012013,First12012 Last12012,user12012@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010532,CON012014,CON012014,First12013 Last12013,user12013@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010533,CON012016,CON012016,First12015 Last12015,user12015@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010534,CON012017,CON012017,First12016 Last12016,user12016@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010535,CON012018,CON012018,First12017 Last12017,user12017@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010536,CON012019,CON012019,First12018 Last12018,user12018@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010537,CON012021,CON012021,First12020 Last12020,user12020@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010538,CON012022,CON012022,First12021 Last12021,user12021@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010539,CON012023,CON012023,First12022 Last12022,user12022@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010540,CON012024,CON012024,First12023 Last12023,user12023@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010541,CON012025,CON012025,First12024 Last12024,user12024@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010542,CON012026,CON012026,First12025 Last12025,user12025@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010543,CON012027,CON012027,First12026 Last12026,user12026@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010544,CON012029,CON012029,First12028 Last12028,user12028@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010545,CON012030,CON012030,First12029 Last12029,user12029@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010546,CON012032,CON012032,First12031 Last12031,user12031@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010547,CON012033,CON012033,First12032 Last12032,user12032@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010548,CON012034,CON012034,First12033 Last12033,user12033@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_010549,CON012036,CON012036,First12035 Last12035,user12035@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010550,CON012037,CON012037,First12036 Last12036,user12036@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010551,CON012038,CON012038,First12037 Last12037,user12037@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010552,CON012039,CON012039,First12038 Last12038,user12038@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_010553,CON012040,CON012040,First12039 Last12039,user12039@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010554,CON012041,CON012041,First12040 Last12040,user12040@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010555,CON012042,CON012042,First12041 Last12041,user12041@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_010556,CON012044,CON012044,First12043 Last12043,user12043@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_010557,CON012046,CON012046,First12045 Last12045,user12045@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010558,CON012047,CON012047,First12046 Last12046,user12046@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010559,CON012048,CON012048,First12047 Last12047,user12047@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_010560,CON012049,CON012049,First12048 Last12048,user12048@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_010561,CON012050,CON012050,First12049 Last12049,user12049@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010562,CON012051,CON012051,First12050 Last12050,user12050@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_010563,CON012052,CON012052,First12051 Last12051,user12051@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_010564,CON012053,CON012053,First12052 Last12052,user12052@example.com,,Director,100.0,A,Highest record_quality_score,1
